feature_a,feature_b,correlation,absolute_correlation
Stint,corner_speed_energy,0.029705721242472134,0.029705721242472134
traction,abrasiveness,-0.029501419431780394,0.029501419431780394
abrasiveness,medium_age_interaction,-0.02915981116804164,0.02915981116804164
IsWet,braking_severity,-0.028829246687069147,0.028829246687069147
corner_speed_energy,soft_traction_interaction,-0.028541522230700767,0.028541522230700767
braking_severity,hard_age_interaction,0.028527899122399947,0.028527899122399947
NormalizedLap,tyre_stress,0.028022400736491995,0.028022400736491995
WindSpeed,medium_age_interaction,0.02668476220022216,0.02668476220022216
FuelLoad,abrasiveness,0.0265045489010157,0.0265045489010157
TrackTemp,asphalt_grip,-0.025764179564904763,0.025764179564904763
IsWet,asphalt_grip,-0.02565393169412053,0.02565393169412053
LapNumber,AirTemp,-0.025586642909810883,0.025586642909810883
Rainfall,tire_age_x_lateral_load,-0.02493951727327001,0.02493951727327001
AirTemp,FuelLoadMissing,-0.02485909738134332,0.02485909738134332
Stint,asphalt_grip,0.024575796388234025,0.024575796388234025
FuelLoad,medium_age_interaction,0.024502146276131866,0.024502146276131866
FuelLoadMissing,corner_speed_energy,-0.024411400358329945,0.024411400358329945
FuelLoad,Rainfall,0.023923578655026867,0.023923578655026867
FuelLoadMissing,tyre_stress,-0.02385303287680226,0.02385303287680226
FuelLoadMissing,braking_severity,-0.023771256807009093,0.023771256807009093
WindSpeed,soft_abrasiveness_interaction,-0.023579603833304662,0.023579603833304662
Rainfall,corner_speed_energy,-0.023198699531218878,0.023198699531218878
TyreLifeKM,TrackTemp,-0.023100063655075515,0.023100063655075515
tire_age_x_lateral_load,soft_traction_interaction,0.023049922361845977,0.023049922361845977
TyreLifeKM,traction,-0.021559471157107667,0.021559471157107667
NormalizedLap,abrasiveness,0.021107700682087793,0.021107700682087793
Humidity,WindSpeed,-0.02060174140398358,0.02060174140398358
NormalizedLap,traction,0.020211804485135963,0.020211804485135963
Rainfall,soft_age_interaction,-0.02018494133102438,0.02018494133102438
NormalizedLap,lateral_load,0.020144069074872657,0.020144069074872657
TireAgeRatio,TrackTemp,-0.020103454106326853,0.020103454106326853
FuelLoad,braking_severity,0.019968896906108043,0.019968896906108043
TyreLifeKM,lateral_load,-0.019773420748214747,0.019773420748214747
TireAgeRatio,braking_severity,-0.019752398995562463,0.019752398995562463
NormalizedLap,track_temp_x_tyre_stress,-0.019706687293160514,0.019706687293160514
Humidity,braking_severity,0.019672992538585326,0.019672992538585326
Rainfall,asphalt_grip,0.019068351890264457,0.019068351890264457
TyreLifeKM,AirTemp,0.018448754725967662,0.018448754725967662
Humidity,soft_age_interaction,0.01836022157199629,0.01836022157199629
LapNumber,braking_severity,-0.018325164843365487,0.018325164843365487
Rainfall,tyre_stress,0.01715354844638674,0.01715354844638674
TireAgeRatio,AirTemp,0.016756868405174725,0.016756868405174725
IsWet,tire_age_x_traction,0.01652473586680311,0.01652473586680311
NormalizedLap,braking_severity,0.01631259796157942,0.01631259796157942
TyreLife,Humidity,0.016299071872192435,0.016299071872192435
TyreLifeSquared,Humidity,0.016299071872192435,0.016299071872192435
TyreLifeKM,corner_speed_energy,0.015262318339794367,0.015262318339794367
NormalizedLap,AirTemp,-0.015007705232678333,0.015007705232678333
braking_severity,soft_traction_interaction,0.014569270651298016,0.014569270651298016
TyreLife,IsWet,-0.014138838696661788,0.014138838696661788
TyreLifeSquared,IsWet,-0.014138838696661788,0.014138838696661788
Humidity,soft_abrasiveness_interaction,0.0137286057383399,0.0137286057383399
Rainfall,soft_traction_interaction,-0.013439134141449038,0.013439134141449038
braking_severity,soft_abrasiveness_interaction,0.01310358641678406,0.01310358641678406
Stint,traction,-0.012985852543614654,0.012985852543614654
TyreLifeKM,WindSpeed,0.012879120349621631,0.012879120349621631
Stint,Rainfall,-0.012847147902310032,0.012847147902310032
corner_speed_energy,soft_age_interaction,-0.012706466281809601,0.012706466281809601
FuelLoad,lateral_load,0.012663923301819842,0.012663923301819842
FuelLoad,traction,0.012194448415264089,0.012194448415264089
NormalizedLap,corner_speed_energy,-0.01166110682929784,0.01166110682929784
Humidity,soft_traction_interaction,0.011096956082060423,0.011096956082060423
AirTemp,tire_age_x_lateral_load,0.009900180677807839,0.009900180677807839
FuelLoadMissing,traction,-0.009813967150086443,0.009813967150086443
TireAgeRatio,asphalt_grip,-0.009809664973955941,0.009809664973955941
braking_severity,tire_age_x_abrasiveness,0.00977789607795173,0.00977789607795173
TyreLife,TrackTemp,0.009308822159210648,0.009308822159210648
TyreLifeSquared,TrackTemp,0.009308822159210648,0.009308822159210648
corner_speed_energy,soft_abrasiveness_interaction,0.008351096408901085,0.008351096408901085
LapNumber,abrasiveness,0.007970769498912249,0.007970769498912249
NormalizedLap,WindSpeed,0.007724860695776794,0.007724860695776794
TyreLifeSquared,AirTemp,0.007183990801165662,0.007183990801165662
TyreLife,AirTemp,0.007183990801165662,0.007183990801165662
LapsRemaining,traction,-0.007074052913839902,0.007074052913839902
Humidity,traction,0.007042064772022248,0.007042064772022248
TyreLife,WindSpeed,-0.006682424131588329,0.006682424131588329
TyreLifeSquared,WindSpeed,-0.006682424131588329,0.006682424131588329
Rainfall,FuelLoadMissing,-0.006265131946022263,0.006265131946022263
TireAgeRatio,Humidity,0.00614051107291078,0.00614051107291078
tyre_stress,medium_age_interaction,0.0059919583974795505,0.0059919583974795505
TyreLifeKM,asphalt_grip,0.005757078164058713,0.005757078164058713
FuelLoad,corner_speed_energy,-0.005163100377533217,0.005163100377533217
NormalizedLap,asphalt_grip,-0.004354987002875009,0.004354987002875009
TyreLifeKM,braking_severity,-0.0043445931174612255,0.0043445931174612255
TireAgeRatio,WindSpeed,0.004084968638953638,0.004084968638953638
TireAgeRatio,traction,-0.003623363797910739,0.003623363797910739
TyreLifeKM,Humidity,0.0035619459723682492,0.0035619459723682492
braking_severity,soft_age_interaction,-0.0032015123823807283,0.0032015123823807283
FuelLoad,Humidity,0.0028266909990520713,0.0028266909990520713
Rainfall,tire_age_x_traction,0.0016842285424393025,0.0016842285424393025
FuelLoad,tyre_stress,-0.0015546469902383085,0.0015546469902383085
AirTemp,WindSpeed,-0.0015335057454775622,0.0015335057454775622
Rainfall,lateral_load,0.001071440476102994,0.001071440476102994
TyreLifeSquared,traction,-0.0010365246853782544,0.0010365246853782544
TyreLife,traction,-0.0010365246853782544,0.0010365246853782544
LapNumber,WindSpeed,-0.0008300203473116658,0.0008300203473116658
LapsRemaining,AirTemp,0.0005803978672114353,0.0005803978672114353
traction,soft_traction_interaction,-0.00045788079453414315,0.00045788079453414315
TireAgeRatio,corner_speed_energy,-0.00024744838637247367,0.00024744838637247367
